url_length,num_special_chars,has_ip_address,https_token,is_suspicious_tld,has_suspicious_keyword
23.629902488773585,2.0,0.0,0.0,0.0,0.0
21.56172102856669,0.0,0.0,1.0,0.0,0.0
17.9045046024274,0.0,0.0,1.0,0.0,0.0
64.96820918244735,6.0,1.0,0.0,0.0,1.0
17.199762310950437,1.0,0.0,1.0,0.0,0.0
24.44235085619555,1.0,0.0,1.0,1.0,0.0
27.45615037014537,2.0,0.0,1.0,0.0,0.0
24.241857324160534,1.0,0.0,1.0,0.0,0.0
43.344546646568695,0.0,1.0,0.0,0.0,1.0
22.44254869611522,1.0,0.0,1.0,0.0,0.0
16.97843597099162,3.0,0.0,1.0,0.0,1.0
62.07820926369028,3.0,1.0,0.0,1.0,1.0
56.721419948924876,3.0,0.0,1.0,1.0,0.0
27.588417588473227,3.0,0.0,1.0,0.0,0.0
29.46165454451803,0.0,0.0,1.0,0.0,0.0
20.694050732928364,0.0,0.0,1.0,0.0,0.0
46.29138525184558,4.0,0.0,1.0,1.0,0.0
19.997123895581655,0.0,0.0,1.0,0.0,0.0
30.366295236696182,1.0,0.0,1.0,0.0,0.0
29.18644220268738,1.0,0.0,1.0,0.0,1.0
22.250607630950256,1.0,0.0,1.0,0.0,1.0
26.708143015989766,4.0,0.0,1.0,0.0,0.0
28.57418810077354,1.0,0.0,1.0,0.0,0.0
25.17525968655557,1.0,0.0,1.0,0.0,0.0
29.533801313807402,1.0,0.0,1.0,0.0,1.0
26.235009854181072,1.0,0.0,0.0,0.0,1.0
51.50172488659338,5.0,1.0,0.0,1.0,0.0
41.99166347335077,4.0,1.0,0.0,1.0,0.0
24.066577522478507,4.0,0.0,1.0,0.0,0.0
15.65107026127497,2.0,0.0,1.0,0.0,0.0
26.40740137877015,0.0,0.0,1.0,0.0,0.0
61.4943236802852,5.0,1.0,1.0,1.0,0.0
32.30125881748314,1.0,0.0,1.0,0.0,0.0
69.28453708235551,2.0,1.0,1.0,1.0,1.0
44.84984008238887,5.0,0.0,1.0,1.0,1.0
22.543427536116983,0.0,0.0,0.0,0.0,1.0
72.09483639043293,6.0,1.0,0.0,1.0,1.0
26.585641165531705,2.0,0.0,1.0,0.0,0.0
57.558367743782526,3.0,0.0,0.0,0.0,0.0
28.612691458061594,1.0,0.0,1.0,0.0,0.0
22.412547058766023,2.0,0.0,1.0,0.0,0.0
30.88687758080453,2.0,0.0,1.0,0.0,0.0
36.017056726972186,2.0,0.0,1.0,0.0,0.0
24.154573326640175,0.0,0.0,1.0,1.0,0.0
35.00503500833465,2.0,0.0,1.0,0.0,0.0
28.683079710604858,1.0,0.0,1.0,0.0,0.0
20.17915401556343,1.0,0.0,1.0,0.0,0.0
25.730411775466546,1.0,0.0,1.0,0.0,0.0
21.199949438283753,0.0,0.0,1.0,1.0,0.0
8.635167265475989,2.0,0.0,1.0,0.0,0.0
70.39845595433185,3.0,1.0,1.0,1.0,1.0
18.73049692235322,0.0,0.0,1.0,0.0,0.0
60.562182711045885,3.0,1.0,1.0,0.0,1.0
24.068466641688936,0.0,0.0,1.0,0.0,0.0
34.889718774757704,1.0,0.0,1.0,0.0,0.0
46.9762496711815,3.0,1.0,0.0,1.0,1.0
30.567046709335855,1.0,0.0,1.0,0.0,0.0
68.30839520604852,3.0,0.0,0.0,1.0,1.0
42.73467892190729,1.0,1.0,0.0,1.0,1.0
29.801936730558396,0.0,0.0,1.0,0.0,0.0
29.991645440884334,0.0,0.0,1.0,0.0,0.0
48.33865061550431,0.0,0.0,0.0,0.0,1.0
30.225212716307272,3.0,0.0,1.0,0.0,0.0
42.48248431221522,9.0,1.0,0.0,0.0,0.0
38.282287760463404,3.0,1.0,0.0,1.0,1.0
64.38168154855292,5.0,1.0,0.0,1.0,1.0
20.52880630855242,3.0,0.0,1.0,0.0,0.0
21.189436549615298,0.0,0.0,1.0,0.0,0.0
30.439275037825382,2.0,0.0,1.0,0.0,0.0
29.018166572331047,0.0,0.0,1.0,0.0,0.0
13.575315146998207,0.0,0.0,1.0,0.0,0.0
21.44423520185999,0.0,0.0,1.0,0.0,0.0
27.199775428653716,2.0,0.0,0.0,0.0,1.0
68.08148243514954,7.0,1.0,1.0,1.0,0.0
30.203556320622877,1.0,0.0,1.0,0.0,0.0
31.284808186555047,1.0,0.0,1.0,1.0,0.0
63.86190274705998,2.0,1.0,0.0,1.0,1.0
19.27456332613023,1.0,0.0,0.0,0.0,0.0
17.578551062317462,1.0,0.0,1.0,0.0,0.0
49.11208722216368,6.0,1.0,0.0,1.0,0.0
18.864922736091795,0.0,0.0,1.0,0.0,1.0
26.421431057366604,1.0,0.0,1.0,0.0,0.0
56.6970639758409,3.0,1.0,1.0,1.0,1.0
93.92294327282306,4.0,0.0,1.0,1.0,1.0
20.378888471679684,1.0,0.0,1.0,0.0,0.0
27.13499493148911,0.0,0.0,1.0,0.0,0.0
28.83256082934043,2.0,0.0,0.0,0.0,0.0
29.929421478373158,2.0,0.0,1.0,0.0,0.0
22.70354643836873,1.0,0.0,1.0,0.0,0.0
26.02839474166497,2.0,0.0,1.0,0.0,0.0
48.78718007454367,3.0,0.0,0.0,0.0,1.0
23.987809127714932,0.0,0.0,1.0,0.0,0.0
18.37254302741795,1.0,0.0,1.0,0.0,1.0
12.727097039972136,0.0,0.0,1.0,1.0,0.0
20.36224634503027,2.0,0.0,1.0,0.0,0.0
21.014477829342482,1.0,0.0,1.0,0.0,0.0
63.560156574518736,2.0,0.0,0.0,0.0,1.0
42.869274343745246,2.0,1.0,1.0,1.0,0.0
24.913851049841515,1.0,0.0,1.0,0.0,0.0
22.333361378391846,1.0,0.0,1.0,0.0,0.0
23.1514148738199,0.0,0.0,1.0,0.0,0.0
26.024208309182853,1.0,0.0,0.0,0.0,0.0
13.129136440312916,0.0,0.0,1.0,0.0,0.0
24.913896915447154,2.0,0.0,1.0,0.0,0.0
28.933026768874065,1.0,0.0,1.0,1.0,0.0
20.692007027914407,0.0,0.0,1.0,0.0,0.0
94.71585563674174,7.0,1.0,0.0,1.0,1.0
17.37262836333085,5.0,0.0,0.0,0.0,0.0
18.52435970433862,2.0,0.0,1.0,0.0,0.0
46.11784328298663,3.0,0.0,1.0,1.0,0.0
21.40161418189074,2.0,0.0,1.0,0.0,0.0
16.299245753774443,0.0,0.0,1.0,0.0,0.0
26.599165420864296,3.0,0.0,1.0,0.0,0.0
48.805038163407616,4.0,1.0,1.0,1.0,1.0
69.29626680856272,3.0,1.0,1.0,0.0,0.0
54.370100619633725,4.0,1.0,0.0,0.0,1.0
57.19532728996643,5.0,0.0,0.0,1.0,0.0
34.192654861382934,7.0,1.0,0.0,0.0,0.0
49.872556186161646,4.0,1.0,0.0,0.0,1.0
28.52522406009918,3.0,0.0,1.0,0.0,0.0
20.4813292424224,0.0,0.0,1.0,0.0,0.0
23.78880082334221,1.0,0.0,1.0,0.0,0.0
25.55784176999408,1.0,0.0,1.0,0.0,0.0
64.60066346104165,6.0,1.0,1.0,1.0,1.0
23.877627421964473,1.0,0.0,1.0,0.0,0.0
79.85300058604096,7.0,1.0,0.0,0.0,1.0
25.578504788752387,1.0,0.0,1.0,0.0,0.0
29.331279982210077,0.0,0.0,1.0,0.0,0.0
23.63648777477618,4.0,0.0,1.0,0.0,0.0
32.23919158010693,2.0,0.0,1.0,0.0,0.0
14.630646275882723,2.0,0.0,1.0,0.0,0.0
25.394785466575332,1.0,0.0,1.0,0.0,0.0
49.22881808217992,5.0,0.0,0.0,1.0,1.0
68.88386514915291,3.0,1.0,0.0,0.0,1.0
18.529891712664018,0.0,0.0,1.0,0.0,0.0
20.419076172597244,4.0,1.0,0.0,1.0,1.0
23.953175662694903,1.0,0.0,1.0,0.0,1.0
19.8638926639398,3.0,0.0,1.0,0.0,0.0
24.847029913973408,1.0,0.0,1.0,0.0,0.0
20.848729386263628,4.0,0.0,1.0,0.0,1.0
27.046175622365165,2.0,0.0,1.0,0.0,0.0
26.61750058001077,1.0,0.0,1.0,0.0,0.0
16.204367528257322,1.0,0.0,1.0,0.0,0.0
47.725035780784594,3.0,0.0,0.0,0.0,0.0
68.7561824598276,2.0,1.0,0.0,1.0,1.0
27.359225284597013,0.0,0.0,1.0,0.0,0.0
18.12753012679485,1.0,0.0,1.0,0.0,0.0
23.115734495598385,0.0,0.0,1.0,0.0,1.0
53.71362836368854,5.0,0.0,1.0,1.0,0.0
75.56401660105323,5.0,0.0,1.0,0.0,1.0
24.61517723325877,1.0,0.0,1.0,0.0,0.0
34.232335731531194,0.0,0.0,1.0,0.0,0.0
22.403108825746763,1.0,0.0,1.0,0.0,0.0
29.502812931239202,0.0,0.0,1.0,0.0,0.0
71.16902064319314,5.0,0.0,1.0,1.0,1.0
38.43999847617603,0.0,0.0,1.0,0.0,1.0
33.76595823725178,0.0,0.0,1.0,0.0,0.0
74.91417088895989,8.0,1.0,0.0,1.0,0.0
26.18853548367047,0.0,0.0,1.0,0.0,0.0
25.506833623544527,0.0,0.0,1.0,0.0,0.0
28.13783725815323,3.0,0.0,1.0,0.0,0.0
83.51534101274193,2.0,1.0,1.0,1.0,0.0
62.277291619769706,3.0,1.0,1.0,1.0,1.0
15.705559283155539,1.0,0.0,1.0,0.0,1.0
27.19276492361556,0.0,0.0,1.0,0.0,0.0
16.78207680513866,0.0,0.0,1.0,0.0,0.0
23.92257755740596,2.0,0.0,1.0,0.0,1.0
12.933797540939967,2.0,0.0,1.0,0.0,0.0
53.8258040683223,2.0,1.0,0.0,1.0,1.0
21.825840442723827,0.0,0.0,1.0,0.0,0.0
88.9191180869682,4.0,1.0,0.0,1.0,1.0
24.015466900557843,2.0,0.0,1.0,0.0,1.0
20.842757357792646,0.0,0.0,1.0,0.0,0.0
28.90029168065179,0.0,0.0,1.0,0.0,0.0
24.51315901874829,1.0,0.0,1.0,0.0,0.0
23.402548646776495,2.0,0.0,1.0,1.0,0.0
35.7740797632965,6.0,1.0,0.0,1.0,1.0
27.37140159214888,2.0,0.0,1.0,0.0,0.0
86.53350533127431,6.0,1.0,0.0,1.0,1.0
27.010994579982658,1.0,0.0,1.0,0.0,0.0
26.907668156182453,1.0,0.0,1.0,0.0,0.0
25.413328275749105,0.0,0.0,1.0,0.0,0.0
21.71915594078069,1.0,0.0,1.0,0.0,0.0
24.61035861883152,0.0,0.0,1.0,0.0,0.0
28.70645680518267,1.0,0.0,1.0,0.0,0.0
17.747990598422355,0.0,0.0,1.0,0.0,0.0
29.79694595284645,1.0,0.0,1.0,0.0,0.0
24.63683270856503,0.0,0.0,1.0,0.0,0.0
23.488292271860846,1.0,0.0,1.0,0.0,0.0
19.069231373629194,0.0,0.0,0.0,0.0,0.0
24.349046492888935,1.0,0.0,1.0,0.0,0.0
18.216443953446433,1.0,0.0,0.0,1.0,0.0
76.86055466195405,1.0,1.0,0.0,0.0,1.0
50.08055538864888,6.0,1.0,1.0,0.0,1.0
19.351199937911808,0.0,0.0,1.0,0.0,1.0
28.947781270984564,3.0,0.0,1.0,0.0,0.0
88.82095134445451,0.0,1.0,1.0,1.0,0.0
23.699537905286434,0.0,0.0,1.0,1.0,0.0
48.00729472352063,3.0,1.0,1.0,1.0,1.0
31.40464767639529,0.0,0.0,1.0,0.0,0.0
20.23559634890408,1.0,0.0,1.0,0.0,0.0
47.6481880609948,3.0,1.0,1.0,1.0,1.0
29.72785542045729,1.0,0.0,1.0,0.0,0.0
23.1022645931565,3.0,0.0,1.0,1.0,0.0
33.23440411561223,1.0,0.0,1.0,0.0,0.0
44.488881035304246,4.0,1.0,1.0,1.0,1.0
58.63330328506679,8.0,1.0,0.0,0.0,1.0
69.75523452825826,1.0,1.0,0.0,1.0,1.0
21.4811713332551,1.0,0.0,0.0,0.0,0.0
27.865528862269905,3.0,0.0,0.0,0.0,0.0
28.986999858612602,3.0,0.0,1.0,0.0,0.0
21.421265547934784,2.0,0.0,1.0,0.0,0.0
21.87857775078474,1.0,0.0,1.0,0.0,0.0
25.180572468417736,0.0,0.0,1.0,0.0,1.0
26.14037060503286,1.0,0.0,0.0,0.0,0.0
59.60034469810192,5.0,0.0,1.0,0.0,0.0
73.7898991473852,3.0,1.0,1.0,1.0,1.0
19.791857099701446,2.0,0.0,0.0,0.0,0.0
35.94252600674619,5.0,1.0,1.0,0.0,1.0
14.172710545147629,0.0,0.0,1.0,0.0,0.0
19.89144727782435,2.0,0.0,0.0,0.0,0.0
17.517187428690377,2.0,0.0,1.0,0.0,0.0
30.07316919193532,1.0,0.0,1.0,0.0,0.0
23.074687345613096,1.0,0.0,1.0,0.0,0.0
22.298115355842924,0.0,0.0,1.0,0.0,0.0
21.059517333605488,3.0,1.0,1.0,0.0,1.0
50.75577233136523,4.0,1.0,0.0,1.0,1.0
27.28658740558082,0.0,0.0,1.0,0.0,0.0
37.2291870092119,3.0,1.0,1.0,1.0,0.0
28.731531841720713,2.0,0.0,1.0,0.0,0.0
58.03511003126221,4.0,1.0,1.0,1.0,1.0
17.449402034369555,1.0,0.0,1.0,0.0,0.0
24.087977316892722,0.0,0.0,1.0,0.0,0.0
31.16577354992157,0.0,0.0,1.0,0.0,1.0
23.13427863526879,0.0,0.0,1.0,0.0,0.0
28.55051058220016,3.0,0.0,0.0,1.0,1.0
29.367080032544532,0.0,0.0,1.0,0.0,0.0
31.760776797869536,1.0,0.0,1.0,0.0,0.0
21.711233540025738,1.0,0.0,1.0,0.0,0.0
26.87852652778715,1.0,0.0,1.0,0.0,1.0
67.33913501105286,3.0,1.0,1.0,1.0,0.0
20.380994236744698,2.0,0.0,1.0,0.0,0.0
25.242103786703883,1.0,0.0,0.0,0.0,0.0
24.28447261036372,0.0,0.0,1.0,0.0,0.0
57.776438182952056,2.0,1.0,1.0,1.0,1.0
20.606557300476993,0.0,0.0,1.0,0.0,0.0
26.24596491915794,2.0,1.0,1.0,0.0,0.0
33.37274890231884,2.0,0.0,0.0,0.0,0.0
45.873344459460505,4.0,0.0,1.0,1.0,1.0
18.870852412278953,1.0,0.0,1.0,0.0,0.0
31.753801080466772,1.0,0.0,1.0,0.0,0.0
53.13564967955616,4.0,1.0,0.0,1.0,0.0
73.24551562568656,7.0,1.0,0.0,1.0,0.0
47.91694859925276,6.0,0.0,0.0,1.0,0.0
48.100700870746365,2.0,0.0,0.0,0.0,1.0
27.41351831004941,2.0,0.0,1.0,0.0,0.0
28.536857877504737,1.0,0.0,0.0,0.0,0.0
22.510474586825502,1.0,0.0,1.0,0.0,0.0
28.133194810978306,1.0,0.0,1.0,0.0,0.0
43.7457159777008,3.0,0.0,1.0,0.0,1.0
57.8452588485884,1.0,1.0,0.0,1.0,0.0
25.729993792820768,0.0,0.0,1.0,0.0,0.0
29.63047397947226,1.0,0.0,1.0,0.0,0.0
21.07676753310485,0.0,0.0,1.0,0.0,0.0
37.36754424703032,2.0,1.0,1.0,1.0,1.0
26.15402829244423,1.0,0.0,0.0,0.0,0.0
33.22509115252862,0.0,0.0,0.0,0.0,1.0
18.80613884818319,1.0,0.0,1.0,1.0,0.0
21.10539544220858,0.0,0.0,1.0,0.0,0.0
23.1604122963127,0.0,0.0,1.0,0.0,0.0
27.53548428636656,1.0,0.0,1.0,0.0,1.0
24.739563673467497,2.0,0.0,1.0,0.0,0.0
21.399665329593113,0.0,0.0,1.0,0.0,0.0
13.54488339537186,2.0,0.0,1.0,0.0,0.0
56.944205550773574,4.0,1.0,1.0,0.0,0.0
25.908688296438594,1.0,0.0,1.0,1.0,0.0
25.986942231557354,0.0,0.0,1.0,0.0,0.0
27.14441306677879,1.0,0.0,1.0,0.0,1.0
36.42668060869109,1.0,0.0,1.0,0.0,0.0
19.815619215716094,3.0,0.0,1.0,0.0,1.0
22.779885724105227,2.0,0.0,1.0,0.0,1.0
14.657665350013794,1.0,0.0,1.0,0.0,0.0
17.82732719040927,1.0,0.0,1.0,0.0,0.0
33.723473755139246,0.0,0.0,1.0,0.0,0.0
25.30681412741227,1.0,0.0,1.0,0.0,0.0
56.20955352214658,4.0,1.0,0.0,1.0,1.0
32.42349426784958,1.0,0.0,1.0,0.0,0.0
31.896106262118995,0.0,1.0,1.0,0.0,0.0
28.680555892426533,2.0,0.0,1.0,0.0,0.0
70.70686861710092,8.0,0.0,1.0,1.0,1.0
24.428918586925484,1.0,0.0,1.0,0.0,1.0
31.693652208551303,0.0,0.0,0.0,0.0,0.0
55.07452446034268,9.0,1.0,0.0,1.0,1.0
31.38719413934856,0.0,0.0,1.0,0.0,0.0
